site_id,date_time,long,lat,cyano_conc,chla_conc,turb,cyano_cell,total_cell
warw_1,2019-07-22T19:45:33Z,-71.410323,41.725513,2,20.6,2.1,2000,11194
warw_P,2019-07-22T19:53:56Z,-71.411891,41.722521,1.8,17.9,2,1800,9621
warw_P,2019-07-22T19:54:39Z,-71.411863,41.722521,1.8,17.4,2,1800,9364
warw_2,2019-07-22T20:04:33Z,-71.41101,41.721345,1.3,15.1,1.8,1300,7902
warw_2,2019-07-22T20:05:27Z,-71.41097,41.721338,1.3,17.8,1.9,1300,9189
warw_3,2019-07-22T20:14:09Z,-71.414401,41.720386,1.2,16.5,1.8,1200,8589
warw_3,2019-07-22T20:15:03Z,-71.414426,41.720363,1.2,15.8,1.9,1200,8186
warw_4,2019-07-22T20:21:09Z,-71.414026,41.722535,1.4,15.6,1.9,1400,8214
warw_4,2019-07-22T20:22:03Z,-71.414041,41.722511,1.5,14.8,1.9,1500,7869
mash_1,2019-07-24T16:39:40Z,-71.435438,41.792871,11.9,18.6,5.3,11900,15219
mash_2,2019-07-24T16:52:28Z,-71.431736,41.789956,10.2,14.9,5.2,10200,12491
mash_2,2019-07-24T16:53:29Z,-71.431795,41.789995,10.9,15.3,4.9,10900,13072
mash_3,2019-07-24T16:57:41Z,-71.430386,41.791181,10.5,14.6,5.1,10500,12449
mash_3,2019-07-24T16:58:34Z,-71.430381,41.791233,9.7,13.8,4.8,9700,11729
mash_4,2019-07-24T17:03:41Z,-71.432031,41.793138,10.7,13.7,5.2,10700,12226
mash_4,2019-07-24T17:04:35Z,-71.432106,41.793345,10.4,15.1,5.1,10400,12707
mash_5,2019-07-24T17:12:28Z,-71.430813,41.79767,10.2,17,5.5,10200,13548
mash_5,2019-07-24T17:14:05Z,-71.430811,41.797686,10.3,17.4,5.6,10300,13775
mash_5,2019-07-24T17:15:19Z,-71.430821,41.797715,11.3,18.6,5.6,11300,14913
mash_6,2019-07-24T17:18:40Z,-71.43228,41.798361,10.8,16,5.7,10800,13332
mash_6,2019-07-24T17:19:41Z,-71.43227,41.798293,10.4,14.3,5.7,10400,12307
mash_6,2019-07-24T17:20:59Z,-71.432423,41.798266,10.4,14.1,5.6,10400,12281
mash_P,2019-07-24T17:27:11Z,-71.433206,41.79394,11.5,17.6,5.3,11500,14477
mash_P,2019-07-24T17:28:04Z,-71.433218,41.793961,9.9,14.6,5.2,9900,12231
warw_5,2019-07-24T19:09:10Z,-71.415263,41.725075,2.9,17,2.3,2900,9925
warw_5,2019-07-24T19:10:11Z,-71.415253,41.725105,2.7,15.9,2.1,2700,9224
warw_6,2019-07-24T19:16:28Z,-71.413888,41.726678,2.8,19.7,2.1,2800,11261
warw_6,2019-07-24T19:17:29Z,-71.414028,41.726703,2.7,16.7,2.2,2700,9776
warw_1,2019-07-24T19:22:11Z,-71.410515,41.7256,3.3,18.3,2.3,3300,10906
warw_1,2019-07-24T19:23:05Z,-71.410505,41.725548,3.5,20.8,2.4,3500,12189
warw_P,2019-07-24T19:29:11Z,-71.412078,41.722641,3.5,21.5,2.3,3500,12584
warw_P,2019-07-24T19:30:10Z,-71.41206,41.722673,3.5,23.8,2.3,3500,13683
warw_2,2019-07-24T19:44:59Z,-71.411203,41.721401,4.1,24,2.6,4100,14207
warw_2,2019-07-24T19:45:58Z,-71.411211,41.721445,3.8,24.5,2.5,3800,14267
warw_3,2019-07-24T19:51:10Z,-71.414376,41.720555,3.1,21.8,2.3,3100,12435
warw_4,2019-07-24T19:56:11Z,-71.41408,41.72248,3,20.3,2.1,3000,11689
warw_4,2019-07-24T19:57:04Z,-71.414066,41.72247,2.6,17.9,2.1,2600,10213
warw_4,2019-07-24T19:58:11Z,-71.414038,41.722446,2.8,20,2.1,2800,11348
warw_4,2019-07-24T19:59:28Z,-71.414033,41.722445,3,20.4,2.1,3000,11638
warw_4,2019-07-24T20:00:34Z,-71.414048,41.722425,3.1,21.5,2.1,3100,12252
NA,2019-07-25T15:23:06Z,-71.553668,41.866728,1.1,7.5,2.1,1100,4164
NA,2019-07-25T15:24:00Z,-71.553635,41.866691,1,6.9,2.1,1000,3847
NA,2019-07-25T15:36:00Z,-71.556115,41.864921,1.3,6.9,2,1300,3988
NA,2019-07-25T15:36:42Z,-71.556121,41.864903,1.3,7.1,2,1300,4062
NA,2019-07-25T15:51:59Z,-71.55141,41.859645,1.5,7.6,2,1500,4421
NA,2019-07-25T15:52:41Z,-71.55137,41.859633,1.3,6.8,2.1,1300,3951
NA,2019-07-25T16:20:30Z,-71.549948,41.857381,1.3,7.8,2,1300,4449
NA,2019-07-25T16:21:12Z,-71.549995,41.857413,1.2,8.7,2.1,1200,4847
NA,2019-07-25T16:37:29Z,-71.554738,41.857993,1.4,8.6,2.1,1400,4904
NA,2019-07-25T16:38:13Z,-71.554705,41.857926,1.3,9,2,1300,5005
yawg_1,2019-07-29T15:35:47Z,-71.57355,41.515228,0.1,1.2,0.5,100,683
mash_1,2019-07-30T15:41:17Z,-71.435556,41.79328,0,0,0,0,0
mash_1,2019-07-30T15:54:01Z,-71.43541,41.793141,10.9,15,6.5,10900,12793
mash_1,2019-07-30T15:55:06Z,-71.43541,41.793123,12.9,17.8,6.6,12900,15241
mash_2,2019-07-30T16:19:18Z,-71.431658,41.789871,13.6,18.9,7,13600,16145
mash_2,2019-07-30T16:20:11Z,-71.431688,41.78989,12.3,18.1,6.9,12300,15046
mash_2,2019-07-30T16:21:12Z,-71.431518,41.789933,13.1,22.2,6.7,13100,17395
mash_3,2019-07-30T16:25:05Z,-71.43031,41.791081,11.1,17.3,6,11100,14010
mash_3,2019-07-30T16:26:06Z,-71.430338,41.791101,10.7,16.2,6.1,10700,13279
mash_4,2019-07-30T16:31:42Z,-71.432151,41.793446,11.9,16.8,6.3,11900,14169
mash_4,2019-07-30T16:32:35Z,-71.432198,41.793488,12,17.1,6.3,12000,14399
mash_5,2019-07-30T16:39:47Z,-71.430698,41.797583,13.4,17.5,6.7,13400,15269
mash_5,2019-07-30T16:40:48Z,-71.430751,41.797666,12.8,17.7,7.2,12800,15157
mash_6,2019-07-30T16:44:47Z,-71.432151,41.798255,13.9,20.6,7.2,13900,17075
mash_6,2019-07-30T16:45:48Z,-71.432245,41.798316,13.7,20.1,7.3,13700,16700
mash_P,2019-07-30T16:52:06Z,-71.433198,41.793928,11.1,16,6.5,11100,13449
mash_P,2019-07-30T16:53:05Z,-71.43319,41.79397,10.6,16.2,6.4,10600,13272
warw_5,2019-07-30T18:33:18Z,-71.415173,41.724903,0.9,9.6,2.2,900,5135
warw_5,2019-07-30T18:34:13Z,-71.415235,41.724903,0.7,9.3,1.9,700,4898
warw_6,2019-07-30T18:39:48Z,-71.413953,41.726715,0.6,8.7,1.8,600,4525
warw_6,2019-07-30T18:40:48Z,-71.41395,41.726711,0.7,7.9,1.8,700,4172
warw_6,2019-07-30T18:41:42Z,-71.413921,41.726733,0.5,10.5,1.7,500,5328
warw_6,2019-07-30T18:43:17Z,-71.41393,41.726711,0.5,9.9,1.7,500,5090
warw_1,2019-07-30T18:47:48Z,-71.4105,41.725583,0.4,13.4,1.8,400,6730
warw_1,2019-07-30T18:48:48Z,-71.4105,41.725521,0.3,14.7,1.8,300,7292
warw_P,2019-07-30T18:55:12Z,-71.412118,41.722726,0.4,8.1,1.9,400,4225
warw_P,2019-07-30T18:56:11Z,-71.412025,41.722778,0.8,9.2,1.8,800,4908
warw_2,2019-07-30T19:11:48Z,-71.411126,41.721378,0.9,11.5,1.9,900,6094
warw_2,2019-07-30T19:13:07Z,-71.411258,41.721425,0.8,10.9,1.8,800,5729
warw_3,2019-07-30T19:19:11Z,-71.414333,41.720536,0.3,9.5,1.8,300,4808
warw_3,2019-07-30T19:20:18Z,-71.414391,41.720463,0.5,8.3,1.9,500,4314
warw_4,2019-07-30T19:25:17Z,-71.414085,41.722473,0.3,7.8,1.7,300,4019
warw_4,2019-07-30T19:26:18Z,-71.414028,41.722511,0.5,8.1,1.8,500,4208
mash_1,2019-08-01T16:08:57Z,-71.435345,41.793058,17,26.8,7.6,17000,21642
mash_1,2019-08-01T16:10:02Z,-71.43538,41.793091,19.8,29.8,7.6,19800,24532
mash_2,2019-08-01T16:16:08Z,-71.431771,41.789965,17.5,25.6,7.3,17500,21249
mash_2,2019-08-01T16:16:53Z,-71.43178,41.78998,16.3,23.7,7.4,16300,19814
mash_3,2019-08-01T16:23:20Z,-71.430475,41.791216,17.5,26.5,7.5,17500,21822
mash_3,2019-08-01T16:24:15Z,-71.430403,41.791176,18.9,26.7,7.5,18900,22634
mash_4,2019-08-01T16:31:21Z,-71.432218,41.793515,16.9,24.5,7.4,16900,20464
mash_4,2019-08-01T16:32:39Z,-71.432265,41.793581,18.1,25.7,7.7,18100,21736
mash_5,2019-08-01T16:42:38Z,-71.430815,41.797681,17.7,26.4,8,17700,21687
mash_5,2019-08-01T16:43:23Z,-71.43086,41.797651,17.5,24.7,7.9,17500,20828
mash_6,2019-08-01T16:49:14Z,-71.432081,41.798301,18.1,25.2,8.1,18100,21343
mash_6,2019-08-01T16:50:09Z,-71.432016,41.798281,18.5,25.4,8.2,18500,21645
mash_P,2019-08-01T16:57:50Z,-71.433268,41.79398,17.6,25.2,7.6,17600,21180
mash_P,2019-08-01T16:58:45Z,-71.433248,41.793985,17.7,26.4,7.4,17700,21823
warw_5,2019-08-01T18:29:09Z,-71.415181,41.725113,1,7.5,2,1000,4165
warw_5,2019-08-01T18:29:50Z,-71.415153,41.725096,1,9,4.1,1000,4912
warw_6,2019-08-01T18:36:08Z,-71.413938,41.726733,1.1,10.7,1.9,1100,5764
warw_6,2019-08-01T18:36:51Z,-71.413906,41.72668,0.8,10.8,1.9,800,5692
warw_1,2019-08-01T18:43:50Z,-71.41044,41.725456,0.8,10.6,1.9,800,5594
warw_1,2019-08-01T18:44:51Z,-71.410406,41.725518,0.8,11.1,1.8,800,5787
warw_P,2019-08-01T18:51:44Z,-71.412043,41.722683,0.7,9.7,1.7,700,5078
warw_P,2019-08-01T18:52:39Z,-71.412016,41.722668,0.7,7,1.8,700,3783
warw_2,2019-08-01T19:01:44Z,-71.41125,41.721378,0.7,11.2,1.8,700,5801
warw_2,2019-08-01T19:02:52Z,-71.411276,41.721391,0.7,9.4,1.9,700,4919
warw_2,2019-08-01T19:03:44Z,-71.41126,41.721376,0.7,11.3,1.8,700,5838
warw_3,2019-08-01T19:12:20Z,-71.414236,41.720563,0.8,6.5,1.9,800,3581
warw_3,2019-08-01T19:13:15Z,-71.414301,41.720506,1,6.8,2,1000,3842
warw_4,2019-08-01T19:15:50Z,-71.414005,41.7225,1.2,8,2.1,1200,4484
warw_4,2019-08-01T19:16:45Z,-71.414011,41.722485,1.3,8.1,2.1,1300,4584
NA,2019-08-01T20:44:59Z,-71.42186,41.494195,0,0,3.5,0,0
mash_1,2019-08-05T15:19:58Z,-71.435341,41.793116,23.8,34.5,9.8,23800,28903
mash_1,2019-08-05T15:20:56Z,-71.435393,41.793116,20.3,28.7,9.5,20300,24304
mash_2,2019-08-05T15:31:49Z,-71.431741,41.789961,19.4,28,9.5,19400,23526
mash_2,2019-08-05T15:32:44Z,-71.431725,41.789928,22,29.5,9.5,22000,25511
mash_3,2019-08-05T15:37:55Z,-71.430383,41.791205,22.7,30.4,9.4,22700,26325
mash_3,2019-08-05T15:38:50Z,-71.430356,41.791188,21.9,31,9.4,21900,26163
mash_4,2019-08-05T15:45:13Z,-71.43222,41.79346,20.1,26,8.9,20100,22851
mash_4,2019-08-05T15:45:56Z,-71.43216,41.793458,20.6,28.2,9,20600,24188
mash_5,2019-08-05T15:54:19Z,-71.430775,41.797708,24.5,33,10,24500,28485
mash_5,2019-08-05T15:55:13Z,-71.430781,41.797741,23.9,32.7,9.9,23900,28148
mash_6,2019-08-05T15:59:55Z,-71.432101,41.798295,21.6,28.3,9.3,21600,24695
mash_P,2019-08-05T16:08:55Z,-71.433183,41.793993,22.3,29.1,9.2,22300,25424
mash_P,2019-08-05T16:09:50Z,-71.433228,41.793968,21.8,29.4,9.3,21800,25316
warw_5,2019-08-05T17:34:55Z,-71.415093,41.72509,1.8,11.2,2.5,1800,6390
warw_5,2019-08-05T17:39:13Z,-71.415193,41.725146,2.1,10.8,2.3,2100,6383
warw_6,2019-08-05T17:44:19Z,-71.414011,41.726726,2,11.5,2.1,2000,6627
warw_1,2019-08-05T17:51:26Z,-71.410453,41.725623,1.3,9,1.9,1300,5069
warw_1,2019-08-05T17:52:19Z,-71.410463,41.725605,1.4,9.5,2,1400,5349
warw_P,2019-08-05T17:59:55Z,-71.41208,41.722691,1.5,10.5,2.2,1500,5918
warw_P,2019-08-05T18:00:49Z,-71.412115,41.722696,1.8,12.1,2.1,1800,6835
warw_2,2019-08-05T18:09:55Z,-71.411173,41.7214,1.3,9,2.2,1300,5069
warw_2,2019-08-05T18:10:50Z,-71.411188,41.721458,1.6,9.2,2.1,1600,5300
warw_3,2019-08-05T18:16:25Z,-71.414188,41.720636,1.1,8.1,2,1100,4554
warw_3,2019-08-05T18:17:20Z,-71.414278,41.72061,1.4,10.1,2.2,1400,5619
warw_4,2019-08-05T18:22:08Z,-71.414006,41.722436,1.3,9,2.1,1300,5045
warw_4,2019-08-05T18:22:55Z,-71.414056,41.722421,1.3,8.6,2.2,1300,4873
mash_1,2019-08-12T16:40:22Z,-71.435438,41.793246,27.7,34.6,11.1,27700,31125
mash_1,2019-08-12T16:41:03Z,-71.435411,41.79312,22.9,28.7,10.4,22900,25750
mash_2,2019-08-12T16:56:33Z,-71.431733,41.789921,21.7,30.6,10.6,21700,25961
mash_3,2019-08-12T17:05:03Z,-71.430248,41.791133,19.8,24.7,9.3,19800,22053
mash_3,2019-08-12T17:08:03Z,-71.430221,41.791131,21.3,27.3,10.5,21300,24232
mash_3,2019-08-12T17:08:58Z,-71.430153,41.791171,22.3,29.1,10.4,22300,25616
mash_4,2019-08-12T17:15:04Z,-71.432056,41.79347,22,29,10.7,22000,25438
mash_4,2019-08-12T17:15:58Z,-71.432081,41.793383,21.8,27.7,10.8,21800,24687
mash_5,2019-08-12T17:24:57Z,-71.430725,41.79761,23.9,31.1,11.5,23900,27372
mash_5,2019-08-12T17:25:52Z,-71.430706,41.797598,24.8,31.7,11.7,24800,28201
mash_6,2019-08-12T17:32:04Z,-71.432216,41.798276,24.2,27.6,10.6,24200,25834
mash_6,2019-08-12T17:32:57Z,-71.432178,41.798226,20.9,24.5,10.1,20900,22624
mash_P,2019-08-12T17:41:28Z,-71.433243,41.793905,21.4,28,10.5,21400,24514
mash_P,2019-08-12T17:42:22Z,-71.433176,41.79395,20.4,26.9,10.5,20400,23485
warw_5,2019-08-12T19:25:04Z,-71.415195,41.725125,4.1,13.4,2.4,4100,8629
warw_6,2019-08-12T19:31:41Z,-71.413928,41.726715,4,12,2.3,4000,7952
warw_6,2019-08-12T19:33:22Z,-71.413858,41.726715,3.9,11.3,2.3,3900,7534
warw_1,2019-08-12T19:40:57Z,-71.410305,41.725591,3.4,9.2,2.2,3400,6234
warw_1,2019-08-12T19:41:52Z,-71.410353,41.725576,3.6,10.2,2.3,3600,6842
warw_P,2019-08-12T19:50:04Z,-71.411896,41.722701,3.3,10,2.5,3300,6523
warw_P,2019-08-12T19:50:58Z,-71.41184,41.72275,3.5,10.4,2.5,3500,6813
warw_2,2019-08-12T20:00:04Z,-71.411055,41.721316,3.2,9.6,2.7,3200,6272
warw_2,2019-08-12T20:00:58Z,-71.41101,41.72136,3.3,9.9,2.7,3300,6510
warw_3,2019-08-12T20:08:22Z,-71.414303,41.720625,3.4,9.4,2.7,3400,6276
warw_4,2019-08-12T20:16:35Z,-71.414041,41.722535,3.4,10.1,2.7,3400,6639
warw_4,2019-08-12T20:17:28Z,-71.413951,41.722505,3.5,11.1,2.7,3500,7168
mash_1,2019-08-14T15:58:08Z,-71.43542,41.793161,31,39,10.9,31000,34992
mash_1,2019-08-14T15:59:01Z,-71.435141,41.792898,28.9,36.6,10.4,28900,32637
mash_2,2019-08-14T16:07:36Z,-71.431788,41.789973,23.4,29.5,9,23400,26345
mash_2,2019-08-14T16:08:31Z,-71.43179,41.789903,23.9,30.3,9,23900,27108
mash_3,2019-08-14T16:12:06Z,-71.430373,41.791115,28.3,35.7,10,28300,31830
mash_3,2019-08-14T16:13:01Z,-71.430458,41.791106,25.9,31.8,9.6,25900,28771
mash_4,2019-08-14T16:18:07Z,-71.43205,41.79331,21.7,29.1,8.8,21700,25214
mash_4,2019-08-14T16:19:00Z,-71.432016,41.793356,22,27.8,8.8,22000,24722
mash_5,2019-08-14T16:26:06Z,-71.430918,41.79757,28.7,36.8,11.1,28700,32633
mash_6,2019-08-14T16:30:25Z,-71.432183,41.79829,25.6,33.8,10.1,25600,29554
mash_6,2019-08-14T16:31:25Z,-71.432131,41.798296,25,32.6,10.2,25000,28620
mash_P,2019-08-14T16:37:06Z,-71.433255,41.794058,25.9,33.9,9.3,25900,29716
mash_P,2019-08-14T16:38:01Z,-71.433251,41.793978,22.9,29.6,8.7,22900,26091
warw_5,2019-08-14T18:14:37Z,-71.415096,41.72515,4.6,14.4,2.3,4600,9394
warw_5,2019-08-14T18:15:37Z,-71.415166,41.725088,4.2,12.5,2.2,4200,8183
warw_6,2019-08-14T18:21:06Z,-71.41403,41.726691,4.1,11.9,2.3,4100,7898
warw_6,2019-08-14T18:22:00Z,-71.414056,41.726733,3.7,10,2.2,3700,6735
warw_1,2019-08-14T18:27:00Z,-71.410396,41.725545,5.1,16.2,2.5,5100,10519
warw_1,2019-08-14T18:28:01Z,-71.410421,41.725565,5.2,16.7,2.4,5200,10839
warw_P,2019-08-14T18:33:07Z,-71.412043,41.722696,5.2,16.8,2.4,5200,10868
warw_P,2019-08-14T18:34:00Z,-71.412113,41.722683,5.1,16.2,2.4,5100,10567
warw_2,2019-08-14T18:47:54Z,-71.411231,41.721333,6,20.6,2.4,6000,13266
warw_2,2019-08-14T18:48:37Z,-71.411246,41.721351,5.7,21.7,2.4,5700,13580
warw_3,2019-08-14T18:53:37Z,-71.414318,41.72052,4.5,13.8,2.2,4500,9029
warw_4,2019-08-14T18:58:36Z,-71.414088,41.72242,4.3,15.2,2.4,4300,9573
warw_4,2019-08-14T18:59:36Z,-71.414141,41.722451,4,13.7,2.1,4000,8661
mash_1,2019-08-19T16:13:02Z,-71.435775,41.793258,20.6,28.7,11.2,20600,24429
mash_1,2019-08-19T16:13:37Z,-71.435668,41.793195,21.3,32.1,11.2,21300,26448
mash_2,2019-08-19T16:26:06Z,-71.431695,41.789913,24.5,38.6,11.4,24500,31133
mash_2,2019-08-19T16:26:36Z,-71.431706,41.789948,25.4,38.4,11.5,25400,31530
mash_3,2019-08-19T16:33:06Z,-71.430341,41.791111,22.7,33.8,11.5,22700,27959
mash_3,2019-08-19T16:33:28Z,-71.430368,41.791085,23.3,33.7,11.4,23300,28260
mash_4,2019-08-19T16:40:32Z,-71.432131,41.793421,22.1,30.5,11.5,22100,26152
mash_4,2019-08-19T16:40:56Z,-71.432071,41.79347,21.3,30.4,11.4,21300,25787
mash_5,2019-08-19T16:49:57Z,-71.430721,41.797661,23.8,45.3,11.9,23800,33883
mash_5,2019-08-19T16:50:21Z,-71.430856,41.797716,23.4,41.5,12.1,23400,31921
mash_6,2019-08-19T16:55:40Z,-71.432025,41.798135,22.6,35.2,11.5,22600,28590
mash_6,2019-08-19T16:56:04Z,-71.43218,41.798246,26.6,43,11.8,26600,34332
mash_P,2019-08-19T17:03:33Z,-71.43318,41.793885,22.5,32.1,11.8,22500,27036
mash_P,2019-08-19T17:03:56Z,-71.433126,41.793973,23,33.2,11.7,23000,27790
warw_5,2019-08-19T19:07:55Z,-71.415086,41.725138,2.8,14.7,1.9,2800,8507
warw_5,2019-08-19T19:08:19Z,-71.415108,41.725151,3,15.9,1.9,3000,9213
warw_6,2019-08-19T19:14:57Z,-71.413716,41.726723,2.3,12.6,1.8,2300,7239
warw_6,2019-08-19T19:15:30Z,-71.413885,41.72671,2.1,9.7,1.8,2100,5744
warw_1,2019-08-19T19:22:36Z,-71.410546,41.725501,2.2,11.9,1.8,2200,6877
warw_1,2019-08-19T19:23:00Z,-71.410413,41.725508,2.5,13.4,1.8,2500,7749
warw_P,2019-08-19T19:30:11Z,-71.412026,41.722586,3.2,18.7,1.9,3200,10599
warw_P,2019-08-19T19:30:34Z,-71.412173,41.722621,3.1,16.3,1.9,3100,9432
warw_2,2019-08-19T19:42:15Z,-71.411115,41.721401,2.6,15.3,2,2600,8643
warw_2,2019-08-19T19:42:37Z,-71.411056,41.721411,2.7,13.5,1.9,2700,7872
warw_3,2019-08-19T19:49:07Z,-71.414238,41.720506,3.1,15.3,2.1,3100,8990
warw_3,2019-08-19T19:49:29Z,-71.41441,41.720493,3.1,16.6,2,3100,9559
warw_4,2019-08-19T19:55:13Z,-71.414143,41.72238,2.3,11,1.9,2300,6455
warw_4,2019-08-19T19:55:35Z,-71.414036,41.722486,2.6,13.5,1.9,2600,7793
mash_1,2019-08-21T16:02:39Z,-71.435971,41.793291,34.1,46.2,11.2,34100,39905
mash_1,2019-08-21T16:03:08Z,-71.435485,41.793115,32.9,44.7,11.1,32900,38426
mash_2,2019-08-21T16:11:13Z,-71.431686,41.789896,27.8,38.9,10.8,27800,33131
mash_2,2019-08-21T16:11:36Z,-71.431683,41.78982,30.8,42,11.1,30800,36184
mash_3,2019-08-21T16:17:59Z,-71.430555,41.791156,27.9,37.1,11,27900,32312
mash_3,2019-08-21T16:18:21Z,-71.43048,41.791221,26.3,34.8,11,26300,30357
mash_4,2019-08-21T16:24:49Z,-71.432081,41.793268,27.4,35,11,27400,31204
mash_4,2019-08-21T16:25:12Z,-71.432105,41.793436,26.8,34.6,11,26800,30678
mash_5,2019-08-21T16:33:26Z,-71.430895,41.797576,27.2,42.1,10.8,27200,34201
mash_5,2019-08-21T16:33:49Z,-71.430811,41.797588,27.1,42.1,10.8,27100,34186
NA,2019-08-21T16:38:53Z,-71.431948,41.798948,26.8,38.2,11.1,26800,32354
mash_6,2019-08-21T16:39:15Z,-71.43215,41.79829,27.6,40.4,11.3,27600,33808
mash_6,2019-08-21T16:39:39Z,-71.432125,41.798266,28.2,41.1,11.3,28200,34485
mash_P,2019-08-21T16:47:51Z,-71.43296,41.793968,31.6,41.9,11.2,31600,36491
mash_P,2019-08-21T16:48:14Z,-71.433368,41.79413,30,39.7,11.2,30000,34701
warw_5,2019-08-21T18:36:54Z,-71.41518,41.724876,3.1,17.9,1.5,3100,10136
warw_5,2019-08-21T18:37:18Z,-71.415198,41.725051,2.9,18.9,1.5,2900,10500
warw_6,2019-08-21T18:43:15Z,-71.413796,41.726738,2.6,13.5,1.6,2600,7857
warw_6,2019-08-21T18:43:38Z,-71.41385,41.726695,2.8,13.8,1.5,2800,8046
warw_1,2019-08-21T18:51:02Z,-71.410366,41.725443,2.3,12.6,1.6,2300,7199
warw_1,2019-08-21T18:51:25Z,-71.410376,41.725471,2.4,14.7,1.6,2400,8231
warw_P,2019-08-21T18:59:22Z,-71.412145,41.722603,3.1,19.1,1.7,3100,10652
warw_P,2019-08-21T18:59:44Z,-71.412145,41.722793,3.2,20.4,1.6,3200,11300
warw_2,2019-08-21T19:20:33Z,-71.41113,41.721263,3.1,21.4,1.7,3100,11719
warw_2,2019-08-21T19:20:55Z,-71.41108,41.721405,3.3,19.4,1.8,3300,10913
warw_3,2019-08-21T19:27:54Z,-71.414413,41.720613,2.4,15.4,1.7,2400,8578
warw_3,2019-08-21T19:28:16Z,-71.41426,41.720535,2.6,17,1.8,2600,9392
warw_4,2019-08-21T19:34:20Z,-71.413961,41.722613,2.5,13.7,1.7,2500,7812
warw_4,2019-08-21T19:34:42Z,-71.413906,41.722526,2.5,13.9,1.7,2500,7918
NA,2019-08-22T15:16:54Z,-71.553956,41.867031,3.1,16.8,2.7,3100,9513
NA,2019-08-22T15:17:20Z,-71.553586,41.86698,3,17.9,3.4,3000,9961
NA,2019-08-22T15:28:06Z,-71.555916,41.864831,2.9,17.3,2.5,2900,9572
NA,2019-08-22T15:28:41Z,-71.555906,41.86482,3.1,17.5,2.5,3100,9844
NA,2019-08-22T15:42:34Z,-71.551411,41.859645,3.7,20.1,2.8,3700,11384
NA,2019-08-22T15:43:09Z,-71.55137,41.859741,3.7,20.6,2.7,3700,11593
NA,2019-08-22T15:55:19Z,-71.550148,41.857601,4.6,19.4,2.8,4600,11588
NA,2019-08-22T15:55:43Z,-71.550278,41.857583,4.5,20.1,2.8,4500,11880
NA,2019-08-22T16:09:35Z,-71.555028,41.858223,3.2,20.6,2.8,3200,11374
NA,2019-08-22T16:10:08Z,-71.554758,41.85793,3.6,21.4,2.8,3600,12002
mash_1,2019-08-26T15:45:20Z,-71.435718,41.793128,22.4,26.6,9.2,22400,24426
mash_1,2019-08-26T15:45:50Z,-71.435708,41.793133,24.2,29,9.1,24200,26520
mash_2,2019-08-26T15:56:34Z,-71.4317,41.790068,24.2,29.6,9.3,24200,26846
mash_2,2019-08-26T15:56:57Z,-71.431501,41.789958,23.7,28.8,9.4,23700,26235
mash_3,2019-08-26T16:04:39Z,-71.430108,41.791048,25.4,29.8,8.9,25400,27580
mash_3,2019-08-26T16:05:05Z,-71.430361,41.791131,25.7,29.5,9.1,25700,27570
mash_4,2019-08-26T16:14:05Z,-71.43216,41.793865,24.4,28.4,9.7,24400,26352
mash_4,2019-08-26T16:14:29Z,-71.432156,41.79347,25.2,29,9.7,25200,27110
mash_5,2019-08-26T16:24:56Z,-71.430596,41.797633,21.1,24,9.1,21100,22541
mash_5,2019-08-26T16:25:19Z,-71.430651,41.797631,21.5,25.2,9,21500,23325
mash_6,2019-08-26T16:31:12Z,-71.432103,41.798273,23.3,27.1,8.7,23300,25130
mash_6,2019-08-26T16:31:35Z,-71.432043,41.798281,23.9,27.8,8.8,23900,25735
mash_P,2019-08-26T16:43:17Z,-71.433253,41.793855,24.2,28.3,9.5,24200,26293
mash_P,2019-08-26T16:43:46Z,-71.432851,41.793886,24.9,28.6,9.4,24900,26781
warw_5,2019-08-26T18:19:16Z,-71.415133,41.725161,7.2,49.1,2.2,7200,27519
warw_5,2019-08-26T18:19:44Z,-71.415151,41.725146,7.8,49.7,2.2,7800,28103
warw_5,2019-08-26T18:20:17Z,-71.415126,41.725146,7.3,43.9,2.2,7300,25034
warw_6,2019-08-26T18:30:02Z,-71.413878,41.726716,4.9,29.7,2,4900,16884
warw_6,2019-08-26T18:30:25Z,-71.413838,41.726678,4.5,27.7,2,4500,15764
warw_1,2019-08-26T18:44:06Z,-71.410395,41.725583,5,33.6,2.4,5000,18910
warw_1,2019-08-26T18:44:51Z,-71.410431,41.725571,5.4,34.7,2.3,5400,19665
warw_P,2019-08-26T18:54:50Z,-71.412165,41.722606,4.5,32.2,2.2,4500,17965
warw_P,2019-08-26T18:55:13Z,-71.412068,41.722563,4.5,29,2.3,4500,16437
warw_P,2019-08-26T18:59:23Z,-71.412166,41.722633,4.7,31.5,2.2,4700,17736
warw_2,2019-08-26T19:08:40Z,-71.41112,41.721248,4.2,34.5,2.1,4200,18923
NA,2019-08-26T19:09:07Z,-71.410975,41.720276,4,31.5,2.1,4000,17399
warw_3,2019-08-26T19:17:40Z,-71.414351,41.720601,4.2,29.7,2.2,4200,16547
warw_3,2019-08-26T19:18:02Z,-71.414256,41.720493,4.5,28.9,2.1,4500,16408
warw_4,2019-08-26T19:27:43Z,-71.413983,41.722573,4.7,40.7,2.2,4700,22236
warw_4,2019-08-26T19:28:06Z,-71.41405,41.722555,4.7,41.3,2.2,4700,22458
mash_1,2019-08-28T16:04:34Z,-71.435068,41.792985,25.1,32.4,9.2,25100,28969
mash_2,2019-08-28T16:16:07Z,-71.431636,41.789723,25.8,31.1,9.4,25800,28609
