date,waterbody,site,depth,field_dups,lab_reps,variable,units,value,notes,long,lat
2017-07-10,yawgoo,p,int,2,NA,ext_chla,µg/L,4.273,m07 fluorometer with older curve,-71.573015,41.510675
2017-07-10,yawgoo,p,int,3,NA,ext_chla,µg/L,4.323,m07 fluorometer with older curve,-71.573015,41.510675
2017-07-12,warwick,1,int,1,NA,ext_chla,µg/L,9.564,m07 fluorometer with older curve,-71.410363,41.725555
2017-07-12,warwick,1,int,2,NA,ext_chla,µg/L,9.209,m07 fluorometer with older curve,-71.410363,41.725555
2017-07-12,warwick,2,int,1,NA,ext_chla,µg/L,19.41,m07 fluorometer with older curve,-71.411058,41.721389
2017-07-12,warwick,2,int,2,NA,ext_chla,µg/L,19.713,m07 fluorometer with older curve,-71.411058,41.721389
2017-07-12,warwick,3,int,1,NA,ext_chla,µg/L,25.256,m07 fluorometer with older curve,-71.414491,41.720409
2017-07-12,warwick,3,int,2,NA,ext_chla,µg/L,27.148,m07 fluorometer with older curve,-71.414491,41.720409
2017-07-12,warwick,4,int,1,NA,ext_chla,µg/L,14.089,m07 fluorometer with older curve,-71.413968,41.722483
2017-07-12,warwick,4,int,2,NA,ext_chla,µg/L,13.882,m07 fluorometer with older curve,-71.413968,41.722483
2017-07-12,warwick,5,int,1,NA,ext_chla,µg/L,9.257,m07 fluorometer with older curve,-71.415196,41.725119
2017-07-12,warwick,5,int,2,NA,ext_chla,µg/L,10.195,m07 fluorometer with older curve,-71.415196,41.725119
2017-07-12,warwick,6,int,1,NA,ext_chla,µg/L,9.608,m07 fluorometer with older curve,-71.414031,41.726751
2017-07-12,warwick,6,int,2,NA,ext_chla,µg/L,9.238,m07 fluorometer with older curve,-71.414031,41.726751
2017-07-12,warwick,p,int,1,NA,ext_chla,µg/L,11.751,m07 fluorometer with older curve,-71.411984,41.722666
2017-07-12,warwick,p,int,2,NA,ext_chla,µg/L,10.057,m07 fluorometer with older curve,-71.411984,41.722666
2017-07-12,warwick,p,int,3,NA,ext_chla,µg/L,9.306,m07 fluorometer with older curve,-71.411984,41.722666
2017-07-12,yawgoo,1,int,1,NA,ext_chla,µg/L,5.538,m07 fluorometer with older curve,-71.573721,41.515308
2017-07-12,yawgoo,1,int,2,NA,ext_chla,µg/L,6.98,m07 fluorometer with older curve,-71.573721,41.515308
2017-07-12,yawgoo,2,int,1,NA,ext_chla,µg/L,5.242,m07 fluorometer with older curve,-71.571179,41.513535
2017-07-12,yawgoo,2,int,2,NA,ext_chla,µg/L,5.67,m07 fluorometer with older curve,-71.571179,41.513535
2017-07-12,yawgoo,3,int,1,NA,ext_chla,µg/L,5.281,m07 fluorometer with older curve,-71.56939,41.510087
2017-07-12,yawgoo,3,int,2,NA,ext_chla,µg/L,5.572,m07 fluorometer with older curve,-71.56939,41.510087
2017-07-12,yawgoo,4,int,1,NA,ext_chla,µg/L,6.456,m07 fluorometer with older curve,-71.57059,41.508108
2017-07-12,yawgoo,4,int,2,NA,ext_chla,µg/L,6.502,m07 fluorometer with older curve,-71.57059,41.508108
2017-07-12,yawgoo,5,int,1,NA,ext_chla,µg/L,7.193,m07 fluorometer with older curve,-71.572813,41.50866
2017-07-12,yawgoo,5,int,2,NA,ext_chla,µg/L,7.001,m07 fluorometer with older curve,-71.572813,41.50866
2017-07-12,yawgoo,6,int,1,NA,ext_chla,µg/L,6.258,m07 fluorometer with older curve,-71.575512,41.512846
2017-07-12,yawgoo,6,int,2,NA,ext_chla,µg/L,7.298,m07 fluorometer with older curve,-71.575512,41.512846
2017-07-12,yawgoo,p,int,1,NA,ext_chla,µg/L,4.807,m07 fluorometer with older curve,-71.573015,41.510675
2017-07-12,yawgoo,p,int,2,NA,ext_chla,µg/L,5.601,m07 fluorometer with older curve,-71.573015,41.510675
2017-07-12,yawgoo,p,int,3,NA,ext_chla,µg/L,6.134,m07 fluorometer with older curve,-71.573015,41.510675
2017-07-17,warwick,1,int,1,NA,ext_chla,µg/L,10.147,m07 fluorometer with older curve,-71.410363,41.725555
2017-07-17,warwick,1,int,2,NA,ext_chla,µg/L,9.953,m07 fluorometer with older curve,-71.410363,41.725555
2017-07-17,warwick,2,int,1,NA,ext_chla,µg/L,15.02,m07 fluorometer with older curve,-71.411058,41.721389
2017-07-17,warwick,2,int,2,NA,ext_chla,µg/L,13.478,m07 fluorometer with older curve,-71.411058,41.721389
2017-07-17,warwick,3,int,1,NA,ext_chla,µg/L,18.106,m07 fluorometer with older curve,-71.414491,41.720409
2017-07-17,warwick,3,int,2,NA,ext_chla,µg/L,20.427,m07 fluorometer with older curve,-71.414491,41.720409
2017-07-17,warwick,4,int,1,NA,ext_chla,µg/L,12.111,m07 fluorometer with older curve,-71.413968,41.722483
2017-07-17,warwick,4,int,2,NA,ext_chla,µg/L,13.801,m07 fluorometer with older curve,-71.413968,41.722483
2017-07-17,warwick,5,int,1,NA,ext_chla,µg/L,10.159,m07 fluorometer with older curve,-71.415196,41.725119
2017-07-17,warwick,5,int,2,NA,ext_chla,µg/L,10.543,m07 fluorometer with older curve,-71.415196,41.725119
2017-07-17,warwick,6,int,1,NA,ext_chla,µg/L,12.005,m07 fluorometer with older curve,-71.414031,41.726751
2017-07-17,warwick,6,int,2,NA,ext_chla,µg/L,10.434,m07 fluorometer with older curve,-71.414031,41.726751
2017-07-17,warwick,p,int,1,NA,ext_chla,µg/L,12.151,m07 fluorometer with older curve,-71.411984,41.722666
2017-07-17,warwick,p,int,2,NA,ext_chla,µg/L,10.778,m07 fluorometer with older curve,-71.411984,41.722666
2017-07-17,warwick,p,int,3,NA,ext_chla,µg/L,12.761,m07 fluorometer with older curve,-71.411984,41.722666
2017-07-17,yawgoo,1,int,1,NA,ext_chla,µg/L,6.003,m07 fluorometer with older curve,-71.573721,41.515308
2017-07-17,yawgoo,1,int,2,NA,ext_chla,µg/L,5.394,m07 fluorometer with older curve,-71.573721,41.515308
2017-07-17,yawgoo,2,int,1,NA,ext_chla,µg/L,4.54,m07 fluorometer with older curve,-71.571179,41.513535
2017-07-17,yawgoo,2,int,2,NA,ext_chla,µg/L,4.607,m07 fluorometer with older curve,-71.571179,41.513535
2017-07-17,yawgoo,3,int,1,NA,ext_chla,µg/L,5.374,m07 fluorometer with older curve,-71.56939,41.510087
2017-07-17,yawgoo,3,int,2,NA,ext_chla,µg/L,3.939,m07 fluorometer with older curve,-71.56939,41.510087
2017-07-17,yawgoo,4,int,1,NA,ext_chla,µg/L,5.481,m07 fluorometer with older curve,-71.57059,41.508108
2017-07-17,yawgoo,4,int,2,NA,ext_chla,µg/L,5.18,m07 fluorometer with older curve,-71.57059,41.508108
2017-07-17,yawgoo,5,int,1,NA,ext_chla,µg/L,4.639,m07 fluorometer with older curve,-71.572813,41.50866
2017-07-17,yawgoo,5,int,2,NA,ext_chla,µg/L,4.979,m07 fluorometer with older curve,-71.572813,41.50866
2017-07-17,yawgoo,6,int,1,NA,ext_chla,µg/L,6.064,m07 fluorometer with older curve,-71.575512,41.512846
2017-07-17,yawgoo,6,int,2,NA,ext_chla,µg/L,5.475,m07 fluorometer with older curve,-71.575512,41.512846
2017-07-17,yawgoo,p,int,1,NA,ext_chla,µg/L,6.326,m07 fluorometer with older curve,-71.573015,41.510675
2017-07-17,yawgoo,p,int,2,NA,ext_chla,µg/L,5.552,m07 fluorometer with older curve,-71.573015,41.510675
2017-07-17,yawgoo,p,int,3,NA,ext_chla,µg/L,5.903,m07 fluorometer with older curve,-71.573015,41.510675
2017-07-19,warwick,1,int,1,NA,ext_chla,µg/L,11.032,m07 fluorometer with older curve,-71.410363,41.725555
2017-07-19,warwick,1,int,2,NA,ext_chla,µg/L,11.578,m07 fluorometer with older curve,-71.410363,41.725555
2017-07-19,warwick,2,int,1,NA,ext_chla,µg/L,21.444,m07 fluorometer with older curve,-71.411058,41.721389
2017-07-19,warwick,2,int,2,NA,ext_chla,µg/L,19.618,m07 fluorometer with older curve,-71.411058,41.721389
2017-07-19,warwick,3,int,1,NA,ext_chla,µg/L,20.532,m07 fluorometer with older curve,-71.414491,41.720409
2017-07-19,warwick,3,int,2,NA,ext_chla,µg/L,19.852,m07 fluorometer with older curve,-71.414491,41.720409
2017-07-19,warwick,4,int,1,NA,ext_chla,µg/L,13.248,m07 fluorometer with older curve,-71.413968,41.722483
2017-07-19,warwick,4,int,2,NA,ext_chla,µg/L,13.405,m07 fluorometer with older curve,-71.413968,41.722483
2017-07-19,warwick,5,int,1,NA,ext_chla,µg/L,11.062,m07 fluorometer with older curve,-71.415196,41.725119
2017-07-19,warwick,5,int,2,NA,ext_chla,µg/L,9.715,m07 fluorometer with older curve,-71.415196,41.725119
2017-07-19,warwick,6,int,1,NA,ext_chla,µg/L,9.652,m07 fluorometer with older curve,-71.414031,41.726751
2017-07-19,warwick,6,int,2,NA,ext_chla,µg/L,9.37,m07 fluorometer with older curve,-71.414031,41.726751
2017-07-19,warwick,p,int,1,NA,ext_chla,µg/L,13.348,m07 fluorometer with older curve,-71.411984,41.722666
2017-07-19,warwick,p,int,2,NA,ext_chla,µg/L,14.92,m07 fluorometer with older curve,-71.411984,41.722666
2017-07-19,yawgoo,1,int,1,NA,ext_chla,µg/L,5.028,m07 fluorometer with older curve,-71.573721,41.515308
2017-07-19,yawgoo,1,int,2,NA,ext_chla,µg/L,5.208,m07 fluorometer with older curve,-71.573721,41.515308
2017-07-19,yawgoo,2,int,1,NA,ext_chla,µg/L,4.422,m07 fluorometer with older curve,-71.571179,41.513535
2017-07-19,yawgoo,2,int,2,NA,ext_chla,µg/L,4.346,m07 fluorometer with older curve,-71.571179,41.513535
2017-07-19,yawgoo,3,int,1,NA,ext_chla,µg/L,3.785,m07 fluorometer with older curve,-71.56939,41.510087
2017-07-19,yawgoo,3,int,2,NA,ext_chla,µg/L,3.895,m07 fluorometer with older curve,-71.56939,41.510087
2017-07-19,yawgoo,4,int,1,NA,ext_chla,µg/L,3.758,m07 fluorometer with older curve,-71.57059,41.508108
2017-07-19,yawgoo,4,int,2,NA,ext_chla,µg/L,3.516,m07 fluorometer with older curve,-71.57059,41.508108
2017-07-19,yawgoo,5,int,1,NA,ext_chla,µg/L,3.592,m07 fluorometer with older curve,-71.572813,41.50866
2017-07-19,yawgoo,5,int,2,NA,ext_chla,µg/L,3.006,m07 fluorometer with older curve,-71.572813,41.50866
2017-07-19,yawgoo,6,int,1,NA,ext_chla,µg/L,8.562,m07 fluorometer with older curve,-71.575512,41.512846
2017-07-19,yawgoo,6,int,2,NA,ext_chla,µg/L,8.239,m07 fluorometer with older curve,-71.575512,41.512846
2017-07-19,yawgoo,p,int,1,NA,ext_chla,µg/L,4.766,m07 fluorometer with older curve,-71.573015,41.510675
2017-07-19,yawgoo,p,int,2,NA,ext_chla,µg/L,5.283,m07 fluorometer with older curve,-71.573015,41.510675
2017-07-19,yawgoo,p,int,3,NA,ext_chla,µg/L,4.278,m07 fluorometer with older curve,-71.573015,41.510675
2017-07-26,warwick,1,int,1,NA,ext_chla,µg/L,26.537,m07 fluorometer with older curve,-71.410363,41.725555
2017-07-26,warwick,1,int,2,NA,ext_chla,µg/L,24.216,m07 fluorometer with older curve,-71.410363,41.725555
2017-07-26,warwick,2,int,1,NA,ext_chla,µg/L,25.215,m07 fluorometer with older curve,-71.411058,41.721389
2017-07-26,warwick,2,int,2,NA,ext_chla,µg/L,23.43,m07 fluorometer with older curve,-71.411058,41.721389
2017-07-26,warwick,3,int,1,NA,ext_chla,µg/L,18.704,m07 fluorometer with older curve,-71.414491,41.720409
2017-07-26,warwick,3,int,2,NA,ext_chla,µg/L,18.342,m07 fluorometer with older curve,-71.414491,41.720409
2017-07-26,warwick,4,int,1,NA,ext_chla,µg/L,20.156,m07 fluorometer with older curve,-71.413968,41.722483
2017-07-26,warwick,4,int,2,NA,ext_chla,µg/L,22.937,m07 fluorometer with older curve,-71.413968,41.722483
2017-07-26,warwick,5,int,1,NA,ext_chla,µg/L,18.756,m07 fluorometer with older curve,-71.415196,41.725119
2017-07-26,warwick,5,int,2,NA,ext_chla,µg/L,16.525,m07 fluorometer with older curve,-71.415196,41.725119
2017-07-26,warwick,6,int,1,NA,ext_chla,µg/L,21.403,m07 fluorometer with older curve,-71.414031,41.726751
2017-07-26,warwick,6,int,2,NA,ext_chla,µg/L,20.32,m07 fluorometer with older curve,-71.414031,41.726751
2017-07-26,warwick,p,int,1,NA,ext_chla,µg/L,25.007,m07 fluorometer with older curve,-71.411984,41.722666
2017-07-26,warwick,p,int,2,NA,ext_chla,µg/L,25.519,m07 fluorometer with older curve,-71.411984,41.722666
2017-07-26,warwick,p,int,3,NA,ext_chla,µg/L,25.802,m07 fluorometer with older curve,-71.411984,41.722666
2017-07-26,yawgoo,1,int,1,NA,ext_chla,µg/L,3.558,m07 fluorometer with older curve,-71.573721,41.515308
2017-07-26,yawgoo,1,int,2,NA,ext_chla,µg/L,3.516,m07 fluorometer with older curve,-71.573721,41.515308
2017-07-26,yawgoo,2,int,1,NA,ext_chla,µg/L,4.082,m07 fluorometer with older curve,-71.571179,41.513535
2017-07-26,yawgoo,2,int,2,NA,ext_chla,µg/L,4.195,m07 fluorometer with older curve,-71.571179,41.513535
2017-07-26,yawgoo,3,int,1,NA,ext_chla,µg/L,3.376,m07 fluorometer with older curve,-71.56939,41.510087
2017-07-26,yawgoo,3,int,2,NA,ext_chla,µg/L,4.485,m07 fluorometer with older curve,-71.56939,41.510087
2017-07-26,yawgoo,4,int,1,NA,ext_chla,µg/L,3.464,m07 fluorometer with older curve,-71.57059,41.508108
2017-07-26,yawgoo,4,int,2,NA,ext_chla,µg/L,3.159,m07 fluorometer with older curve,-71.57059,41.508108
2017-07-26,yawgoo,5,int,1,NA,ext_chla,µg/L,3.57,m07 fluorometer with older curve,-71.572813,41.50866
2017-07-26,yawgoo,5,int,2,NA,ext_chla,µg/L,5.35,m07 fluorometer with older curve,-71.572813,41.50866
2017-07-26,yawgoo,6,int,1,NA,ext_chla,µg/L,3.303,m07 fluorometer with older curve,-71.575512,41.512846
2017-07-26,yawgoo,6,int,2,NA,ext_chla,µg/L,3.498,m07 fluorometer with older curve,-71.575512,41.512846
2017-07-26,yawgoo,p,int,1,NA,ext_chla,µg/L,5.058,m07 fluorometer with older curve,-71.573015,41.510675
2017-07-26,yawgoo,p,int,2,NA,ext_chla,µg/L,5.426,m07 fluorometer with older curve,-71.573015,41.510675
2017-07-26,yawgoo,p,int,3,NA,ext_chla,µg/L,5.008,m07 fluorometer with older curve,-71.573015,41.510675
2017-07-31,warwick,1,int,1,NA,ext_chla,µg/L,11.383,m07 fluorometer with older curve,-71.410363,41.725555
2017-07-31,warwick,1,int,2,NA,ext_chla,µg/L,12.803,m07 fluorometer with older curve,-71.410363,41.725555
2017-07-31,warwick,2,int,1,NA,ext_chla,µg/L,20.89,m07 fluorometer with older curve,-71.411058,41.721389
2017-07-31,warwick,2,int,2,NA,ext_chla,µg/L,16.967,m07 fluorometer with older curve,-71.411058,41.721389
2017-07-31,warwick,3,int,1,NA,ext_chla,µg/L,16.516,m07 fluorometer with older curve,-71.414491,41.720409
2017-07-31,warwick,3,int,2,NA,ext_chla,µg/L,18.72,m07 fluorometer with older curve,-71.414491,41.720409
2017-07-31,warwick,4,int,1,NA,ext_chla,µg/L,17.763,m07 fluorometer with older curve,-71.413968,41.722483
2017-07-31,warwick,4,int,2,NA,ext_chla,µg/L,15.895,m07 fluorometer with older curve,-71.413968,41.722483
2017-07-31,warwick,5,int,1,NA,ext_chla,µg/L,13.982,m07 fluorometer with older curve,-71.415196,41.725119
2017-07-31,warwick,5,int,2,NA,ext_chla,µg/L,14.533,m07 fluorometer with older curve,-71.415196,41.725119
2017-07-31,warwick,6,int,1,NA,ext_chla,µg/L,10.718,m07 fluorometer with older curve,-71.414031,41.726751
2017-07-31,warwick,6,int,2,NA,ext_chla,µg/L,6.719,m07 fluorometer with older curve,-71.414031,41.726751
2017-07-31,warwick,p,int,1,NA,ext_chla,µg/L,17.642,m07 fluorometer with older curve,-71.411984,41.722666
2017-07-31,warwick,p,int,2,NA,ext_chla,µg/L,16.484,m07 fluorometer with older curve,-71.411984,41.722666
2017-07-31,warwick,p,int,3,NA,ext_chla,µg/L,17.067,m07 fluorometer with older curve,-71.411984,41.722666
2017-07-31,yawgoo,1,int,1,NA,ext_chla,µg/L,4.934,m07 fluorometer with older curve,-71.573721,41.515308
2017-07-31,yawgoo,1,int,2,NA,ext_chla,µg/L,4.063,m07 fluorometer with older curve,-71.573721,41.515308
2017-07-31,yawgoo,2,int,1,NA,ext_chla,µg/L,5.826,m07 fluorometer with older curve,-71.571179,41.513535
2017-07-31,yawgoo,2,int,2,NA,ext_chla,µg/L,6.194,m07 fluorometer with older curve,-71.571179,41.513535
2017-07-31,yawgoo,3,int,1,NA,ext_chla,µg/L,5.536,m07 fluorometer with older curve,-71.56939,41.510087
2017-07-31,yawgoo,3,int,2,NA,ext_chla,µg/L,4.077,m07 fluorometer with older curve,-71.56939,41.510087
2017-07-31,yawgoo,4,int,1,NA,ext_chla,µg/L,4.443,m07 fluorometer with older curve,-71.57059,41.508108
2017-07-31,yawgoo,4,int,2,NA,ext_chla,µg/L,4.104,m07 fluorometer with older curve,-71.57059,41.508108
2017-07-31,yawgoo,5,int,1,NA,ext_chla,µg/L,3.523,m07 fluorometer with older curve,-71.572813,41.50866
2017-07-31,yawgoo,5,int,2,NA,ext_chla,µg/L,3.836,m07 fluorometer with older curve,-71.572813,41.50866
2017-07-31,yawgoo,6,int,1,NA,ext_chla,µg/L,3.756,m07 fluorometer with older curve,-71.575512,41.512846
2017-07-31,yawgoo,6,int,2,NA,ext_chla,µg/L,3.894,m07 fluorometer with older curve,-71.575512,41.512846
2017-07-31,yawgoo,p,int,1,NA,ext_chla,µg/L,3.999,m07 fluorometer with older curve,-71.573015,41.510675
2017-07-31,yawgoo,p,int,2,NA,ext_chla,µg/L,5.59,m07 fluorometer with older curve,-71.573015,41.510675
2017-07-31,yawgoo,p,int,3,NA,ext_chla,µg/L,5.119,m07 fluorometer with older curve,-71.573015,41.510675
2017-08-02,warwick,1,int,1,NA,ext_chla,µg/L,12.152,m07 fluorometer with older curve,-71.410363,41.725555
2017-08-02,warwick,1,int,2,NA,ext_chla,µg/L,11.949,m07 fluorometer with older curve,-71.410363,41.725555
2017-08-02,warwick,2,int,1,NA,ext_chla,µg/L,11.59,m07 fluorometer with older curve,-71.411058,41.721389
2017-08-02,warwick,2,int,2,NA,ext_chla,µg/L,12.026,m07 fluorometer with older curve,-71.411058,41.721389
2017-08-02,warwick,3,int,1,NA,ext_chla,µg/L,13.044,m07 fluorometer with older curve,-71.414491,41.720409
2017-08-02,warwick,3,int,2,NA,ext_chla,µg/L,13.264,m07 fluorometer with older curve,-71.414491,41.720409
2017-08-02,warwick,4,int,1,NA,ext_chla,µg/L,13.234,m07 fluorometer with older curve,-71.413968,41.722483
2017-08-02,warwick,4,int,2,NA,ext_chla,µg/L,13.595,m07 fluorometer with older curve,-71.413968,41.722483
2017-08-02,warwick,5,int,1,NA,ext_chla,µg/L,13.324,m07 fluorometer with older curve,-71.415196,41.725119
2017-08-02,warwick,5,int,2,NA,ext_chla,µg/L,13.02,m07 fluorometer with older curve,-71.415196,41.725119
2017-08-02,warwick,6,int,1,NA,ext_chla,µg/L,12.812,m07 fluorometer with older curve,-71.414031,41.726751
2017-08-02,warwick,6,int,2,NA,ext_chla,µg/L,13.487,m07 fluorometer with older curve,-71.414031,41.726751
2017-08-02,warwick,p,int,1,NA,ext_chla,µg/L,12.203,m07 fluorometer with older curve,-71.411984,41.722666
2017-08-02,warwick,p,int,2,NA,ext_chla,µg/L,12.862,m07 fluorometer with older curve,-71.411984,41.722666
2017-08-02,warwick,p,int,3,NA,ext_chla,µg/L,10.833,m07 fluorometer with older curve,-71.411984,41.722666
2017-08-02,yawgoo,1,int,1,NA,ext_chla,µg/L,4.164,m07 fluorometer with older curve,-71.573721,41.515308
2017-08-02,yawgoo,1,int,2,NA,ext_chla,µg/L,3.02,m07 fluorometer with older curve,-71.573721,41.515308
2017-08-02,yawgoo,2,int,1,NA,ext_chla,µg/L,4.31,m07 fluorometer with older curve,-71.571179,41.513535
2017-08-02,yawgoo,2,int,2,NA,ext_chla,µg/L,3.868,m07 fluorometer with older curve,-71.571179,41.513535
2017-08-02,yawgoo,3,int,1,NA,ext_chla,µg/L,3.524,m07 fluorometer with older curve,-71.56939,41.510087
2017-08-02,yawgoo,3,int,2,NA,ext_chla,µg/L,3.699,m07 fluorometer with older curve,-71.56939,41.510087
2017-08-02,yawgoo,4,int,1,NA,ext_chla,µg/L,3.68,m07 fluorometer with older curve,-71.57059,41.508108
2017-08-02,yawgoo,4,int,2,NA,ext_chla,µg/L,3.443,m07 fluorometer with older curve,-71.57059,41.508108
2017-08-02,yawgoo,5,int,1,NA,ext_chla,µg/L,4.03,m07 fluorometer with older curve,-71.572813,41.50866
2017-08-02,yawgoo,5,int,2,NA,ext_chla,µg/L,4.183,m07 fluorometer with older curve,-71.572813,41.50866
2017-08-02,yawgoo,6,int,1,NA,ext_chla,µg/L,5.279,m07 fluorometer with older curve,-71.575512,41.512846
2017-08-02,yawgoo,6,int,2,NA,ext_chla,µg/L,5.353,m07 fluorometer with older curve,-71.575512,41.512846
2017-08-02,yawgoo,p,int,1,NA,ext_chla,µg/L,6.141,m07 fluorometer with older curve,-71.573015,41.510675
2017-08-02,yawgoo,p,int,2,NA,ext_chla,µg/L,5.501,m07 fluorometer with older curve,-71.573015,41.510675
2017-08-02,yawgoo,p,int,3,NA,ext_chla,µg/L,5.244,m07 fluorometer with older curve,-71.573015,41.510675
2017-08-07,warwick,1,int,1,NA,ext_chla,µg/L,21.201,m07 fluorometer with older curve,-71.410363,41.725555
2017-08-07,warwick,1,int,2,NA,ext_chla,µg/L,24.843,m07 fluorometer with older curve,-71.410363,41.725555
2017-08-07,warwick,2,int,1,NA,ext_chla,µg/L,23.181,m07 fluorometer with older curve,-71.411058,41.721389
2017-08-07,warwick,2,int,2,NA,ext_chla,µg/L,26.437,m07 fluorometer with older curve,-71.411058,41.721389
2017-08-07,warwick,3,int,1,NA,ext_chla,µg/L,83.071,m07 fluorometer with older curve,-71.414491,41.720409
2017-08-07,warwick,3,int,2,NA,ext_chla,µg/L,71.811,m07 fluorometer with older curve,-71.414491,41.720409
2017-08-07,warwick,4,int,1,NA,ext_chla,µg/L,24.62,m07 fluorometer with older curve,-71.413968,41.722483
2017-08-07,warwick,4,int,2,NA,ext_chla,µg/L,21.714,m07 fluorometer with older curve,-71.413968,41.722483
2017-08-07,warwick,5,int,1,NA,ext_chla,µg/L,21.494,m07 fluorometer with older curve,-71.415196,41.725119
2017-08-07,warwick,5,int,2,NA,ext_chla,µg/L,21.074,m07 fluorometer with older curve,-71.415196,41.725119
2017-08-07,warwick,6,int,1,NA,ext_chla,µg/L,20.919,m07 fluorometer with older curve,-71.414031,41.726751
2017-08-07,warwick,6,int,2,NA,ext_chla,µg/L,21.176,m07 fluorometer with older curve,-71.414031,41.726751
2017-08-07,warwick,p,int,1,NA,ext_chla,µg/L,20.593,m07 fluorometer with older curve,-71.411984,41.722666
2017-08-07,warwick,p,int,2,NA,ext_chla,µg/L,16.189,m07 fluorometer with older curve,-71.411984,41.722666
2017-08-07,warwick,p,int,3,NA,ext_chla,µg/L,19.652,m07 fluorometer with older curve,-71.411984,41.722666
2017-08-07,yawgoo,1,int,1,NA,ext_chla,µg/L,4.314,m07 fluorometer with older curve,-71.573721,41.515308
2017-08-07,yawgoo,1,int,2,NA,ext_chla,µg/L,3.903,m07 fluorometer with older curve,-71.573721,41.515308
