date,time,waterbody,site,depth,field_dups,lab_reps,variable,units,value,notes
2019-07-01,NA,yawgoo,2,int,2,NA,ext_chla,µg/L,2.9106905,m07 fluorometer with older curve
2019-07-01,NA,yawgoo,2,int,1,NA,ext_chla,rfu,19.273833333333336,m07 fluorometer with older curve
2019-07-01,NA,yawgoo,2,int,2,NA,ext_chla,rfu,16.4075,m07 fluorometer with older curve
2019-07-01,NA,yawgoo,2,0,1,NA,temp,degrees C,25.7,NA
2019-07-01,NA,yawgoo,2,1,1,NA,temp,degrees C,25.1,NA
2019-07-01,NA,yawgoo,2,2,1,NA,temp,degrees C,24.2,NA
2019-07-01,NA,yawgoo,3,0,1,NA,do,%,91.8,NA
2019-07-01,NA,yawgoo,3,1,1,NA,do,%,92.1,NA
2019-07-01,NA,yawgoo,3,2,1,NA,do,%,91.6,NA
2019-07-01,NA,yawgoo,3,0,1,NA,do,mg/L,7.55,NA
2019-07-01,NA,yawgoo,3,1,1,NA,do,mg/L,7.55,NA
2019-07-01,NA,yawgoo,3,2,1,NA,do,mg/L,7.55,NA
2019-07-01,NA,yawgoo,3,int,1,NA,ext_chla,µg/L,2.3675508333333335,m07 fluorometer with older curve
2019-07-01,NA,yawgoo,3,int,2,NA,ext_chla,µg/L,2.2818074999999998,m07 fluorometer with older curve
2019-07-01,NA,yawgoo,3,int,1,NA,ext_chla,rfu,13.345833333333333,m07 fluorometer with older curve
2019-07-01,NA,yawgoo,3,int,2,NA,ext_chla,rfu,12.862499999999999,m07 fluorometer with older curve
2019-07-01,NA,yawgoo,3,0,1,NA,temp,degrees C,25.4,NA
2019-07-01,NA,yawgoo,3,1,1,NA,temp,degrees C,25.3,NA
2019-07-01,NA,yawgoo,3,2,1,NA,temp,degrees C,25.1,NA
2019-07-01,NA,yawgoo,4,0,1,NA,do,%,92.5,NA
2019-07-01,NA,yawgoo,4,1,1,NA,do,%,92,NA
2019-07-01,NA,yawgoo,4,2,1,NA,do,%,94,NA
2019-07-01,NA,yawgoo,4,0,1,NA,do,mg/L,7.64,NA
2019-07-01,NA,yawgoo,4,1,1,NA,do,mg/L,7.53,NA
2019-07-01,NA,yawgoo,4,2,1,NA,do,mg/L,7.77,NA
2019-07-01,NA,yawgoo,4,int,1,NA,ext_chla,µg/L,8.9013111,m07 fluorometer with older curve
2019-07-01,NA,yawgoo,4,int,2,NA,ext_chla,µg/L,2.797982366666667,m07 fluorometer with older curve
2019-07-01,NA,yawgoo,4,int,1,NA,ext_chla,rfu,50.1765,m07 fluorometer with older curve
2019-07-01,NA,yawgoo,4,int,2,NA,ext_chla,rfu,15.772166666666667,m07 fluorometer with older curve
2019-07-01,NA,yawgoo,4,0,1,NA,temp,degrees C,25.6,NA
2019-07-01,NA,yawgoo,4,1,1,NA,temp,degrees C,25.5,NA
2019-07-01,NA,yawgoo,4,2,1,NA,temp,degrees C,25.1,NA
2019-07-01,NA,yawgoo,5,0,1,NA,do,%,90.8,NA
2019-07-01,NA,yawgoo,5,1,1,NA,do,%,90.8,NA
2019-07-01,NA,yawgoo,5,2,1,NA,do,%,90.4,NA
2019-07-01,NA,yawgoo,5,0,1,NA,do,mg/L,7.45,NA
2019-07-01,NA,yawgoo,5,1,1,NA,do,mg/L,7.46,NA
2019-07-01,NA,yawgoo,5,2,1,NA,do,mg/L,7.44,NA
2019-07-01,NA,yawgoo,5,int,1,NA,ext_chla,µg/L,2.0813455,m07 fluorometer with older curve
2019-07-01,NA,yawgoo,5,int,1,NA,ext_chla,rfu,11.732499999999998,m07 fluorometer with older curve
2019-07-01,NA,yawgoo,5,0,1,NA,temp,degrees C,25.4,NA
2019-07-01,NA,yawgoo,5,1,1,NA,temp,degrees C,25.3,NA
2019-07-01,NA,yawgoo,5,2,1,NA,temp,degrees C,25.2,NA
2019-07-01,NA,yawgoo,6,0,1,NA,do,%,87.4,NA
2019-07-01,NA,yawgoo,6,1,1,NA,do,%,87.7,NA
2019-07-01,NA,yawgoo,6,2,1,NA,do,%,88,NA
2019-07-01,NA,yawgoo,6,0,1,NA,do,mg/L,7.14,NA
2019-07-01,NA,yawgoo,6,1,1,NA,do,mg/L,7.14,NA
2019-07-01,NA,yawgoo,6,2,1,NA,do,mg/L,7.29,NA
2019-07-01,NA,yawgoo,6,int,1,NA,ext_chla,µg/L,2.4066971,m07 fluorometer with older curve
2019-07-01,NA,yawgoo,6,int,2,NA,ext_chla,µg/L,16.61176556666667,m07 fluorometer with older curve
2019-07-01,NA,yawgoo,6,int,1,NA,ext_chla,rfu,13.5665,m07 fluorometer with older curve
2019-07-01,NA,yawgoo,6,int,2,NA,ext_chla,rfu,93.64016666666667,m07 fluorometer with older curve
2019-07-01,NA,yawgoo,6,0,1,NA,temp,degrees C,25.7,NA
2019-07-01,NA,yawgoo,6,1,1,NA,temp,degrees C,25.7,NA
2019-07-01,NA,yawgoo,6,2,1,NA,temp,degrees C,24.9,NA
2019-07-01,NA,yawgoo,p,0,1,NA,do,%,89.1,NA
2019-07-01,NA,yawgoo,p,1,1,NA,do,%,88.3,NA
2019-07-01,NA,yawgoo,p,2,1,NA,do,%,87.2,NA
2019-07-01,NA,yawgoo,p,3,1,NA,do,%,61.3,NA
2019-07-01,NA,yawgoo,p,4,1,NA,do,%,33.4,NA
2019-07-01,NA,yawgoo,p,5,1,NA,do,%,11.5,NA
2019-07-01,NA,yawgoo,p,6,1,NA,do,%,13.1,NA
2019-07-01,NA,yawgoo,p,7,1,NA,do,%,5.2,NA
2019-07-01,NA,yawgoo,p,8,1,NA,do,%,0.6,NA
2019-07-01,NA,yawgoo,p,0,1,NA,do,mg/L,7.31,NA
2019-07-01,NA,yawgoo,p,1,1,NA,do,mg/L,7.23,NA
2019-07-01,NA,yawgoo,p,2,1,NA,do,mg/L,7.16,NA
2019-07-01,NA,yawgoo,p,3,1,NA,do,mg/L,5.37,NA
2019-07-01,NA,yawgoo,p,4,1,NA,do,mg/L,3.05,NA
2019-07-01,NA,yawgoo,p,5,1,NA,do,mg/L,1.07,NA
2019-07-01,NA,yawgoo,p,6,1,NA,do,mg/L,1.31,NA
2019-07-01,NA,yawgoo,p,7,1,NA,do,mg/L,0.53,NA
2019-07-01,NA,yawgoo,p,8,1,NA,do,mg/L,0.06,NA
2019-07-01,NA,yawgoo,p,int,1,NA,ext_chla,µg/L,2.7256622999999998,m07 fluorometer with older curve
2019-07-01,NA,yawgoo,p,int,2,NA,ext_chla,µg/L,2.5411071666666665,m07 fluorometer with older curve
2019-07-01,NA,yawgoo,p,int,3,NA,ext_chla,µg/L,2.6687169,m07 fluorometer with older curve
2019-07-01,NA,yawgoo,p,int,1,NA,ext_chla,rfu,15.3645,m07 fluorometer with older curve
2019-07-01,NA,yawgoo,p,int,2,NA,ext_chla,rfu,14.324166666666665,m07 fluorometer with older curve
2019-07-01,NA,yawgoo,p,int,3,NA,ext_chla,rfu,15.0435,m07 fluorometer with older curve
2019-07-01,NA,yawgoo,p,0,1,NA,temp,degrees C,25.4,NA
2019-07-01,NA,yawgoo,p,1,1,NA,temp,degrees C,25.4,NA
2019-07-01,NA,yawgoo,p,2,1,NA,temp,degrees C,25.3,NA
2019-07-01,NA,yawgoo,p,3,1,NA,temp,degrees C,21.7,NA
2019-07-01,NA,yawgoo,p,4,1,NA,temp,degrees C,19.9,NA
2019-07-01,NA,yawgoo,p,5,1,NA,temp,degrees C,17.9,NA
2019-07-01,NA,yawgoo,p,6,1,NA,temp,degrees C,15.4,NA
2019-07-01,NA,yawgoo,p,7,1,NA,temp,degrees C,14,NA
2019-07-01,NA,yawgoo,p,8,1,NA,temp,degrees C,13.25,NA
2019-07-08,NA,yawgoo,1,0,1,NA,do,%,92.8,NA
2019-07-08,NA,yawgoo,1,1,1,NA,do,%,85.2,NA
2019-07-08,NA,yawgoo,1,2,1,NA,do,%,86.2,NA
2019-07-08,NA,yawgoo,1,0,1,NA,do,mg/L,7.41,NA
2019-07-08,NA,yawgoo,1,1,1,NA,do,mg/L,6.81,NA
2019-07-08,NA,yawgoo,1,2,1,NA,do,mg/L,6.97,NA
2019-07-08,NA,yawgoo,1,int,1,NA,ext_chla,µg/L,2.1699568,m07 fluorometer with older curve
2019-07-08,NA,yawgoo,1,int,2,NA,ext_chla,µg/L,1.7236775333333334,m07 fluorometer with older curve
2019-07-08,NA,yawgoo,1,int,1,NA,ext_chla,rfu,12.232,m07 fluorometer with older curve
2019-07-08,NA,yawgoo,1,int,2,NA,ext_chla,rfu,9.716333333333333,m07 fluorometer with older curve
2019-07-08,NA,yawgoo,1,0,1,NA,ph,ph,6.77,NA
2019-07-08,NA,yawgoo,1,1,1,NA,ph,ph,6.81,NA
2019-07-08,NA,yawgoo,1,2,1,NA,ph,ph,6.8,NA
2019-07-08,NA,yawgoo,1,0,1,NA,temp,degrees C,26.8,NA
2019-07-08,NA,yawgoo,1,1,1,NA,temp,degrees C,26.7,NA
2019-07-08,NA,yawgoo,1,2,1,NA,temp,degrees C,26.5,NA
2019-07-08,NA,yawgoo,2,0,1,NA,do,%,88,NA
2019-07-08,NA,yawgoo,2,1,1,NA,do,%,89.2,NA
2019-07-08,NA,yawgoo,2,2,1,NA,do,%,89.6,NA
2019-07-08,NA,yawgoo,2,0,1,NA,do,mg/L,7,NA
2019-07-08,NA,yawgoo,2,1,1,NA,do,mg/L,7.14,NA
2019-07-08,NA,yawgoo,2,2,1,NA,do,mg/L,7.19,NA
2019-07-08,NA,yawgoo,2,int,1,NA,ext_chla,µg/L,1.7279351333333333,m07 fluorometer with older curve
2019-07-08,NA,yawgoo,2,int,2,NA,ext_chla,µg/L,1.8541847999999999,m07 fluorometer with older curve
2019-07-08,NA,yawgoo,2,int,1,NA,ext_chla,rfu,9.740333333333332,m07 fluorometer with older curve
2019-07-08,NA,yawgoo,2,int,2,NA,ext_chla,rfu,10.452,m07 fluorometer with older curve
2019-07-08,NA,yawgoo,2,0,1,NA,ph,ph,6.85,NA
2019-07-08,NA,yawgoo,2,1,1,NA,ph,ph,6.86,NA
2019-07-08,NA,yawgoo,2,2,1,NA,ph,ph,6.85,NA
2019-07-08,NA,yawgoo,2,0,1,NA,temp,degrees C,26.8,NA
2019-07-08,NA,yawgoo,2,1,1,NA,temp,degrees C,26.7,NA
2019-07-08,NA,yawgoo,2,2,1,NA,temp,degrees C,26.6,NA
2019-07-08,NA,yawgoo,3,0,1,NA,do,%,89.5,NA
2019-07-08,NA,yawgoo,3,1,1,NA,do,%,87.8,NA
2019-07-08,NA,yawgoo,3,2,1,NA,do,%,89.3,NA
2019-07-08,NA,yawgoo,3,0,1,NA,do,mg/L,7.15,NA
2019-07-08,NA,yawgoo,3,1,1,NA,do,mg/L,7.01,NA
2019-07-08,NA,yawgoo,3,2,1,NA,do,mg/L,7.18,NA
2019-07-08,NA,yawgoo,3,int,1,NA,ext_chla,µg/L,2.003969533333333,m07 fluorometer with older curve
2019-07-08,NA,yawgoo,3,int,2,NA,ext_chla,µg/L,2.2416264,m07 fluorometer with older curve
2019-07-08,NA,yawgoo,3,int,1,NA,ext_chla,rfu,11.296333333333333,m07 fluorometer with older curve
2019-07-08,NA,yawgoo,3,int,2,NA,ext_chla,rfu,12.636,m07 fluorometer with older curve
2019-07-08,NA,yawgoo,3,0,1,NA,ph,ph,6.89,NA
2019-07-08,NA,yawgoo,3,1,1,NA,ph,ph,6.89,NA
2019-07-08,NA,yawgoo,3,2,1,NA,ph,ph,6.86,NA
2019-07-08,NA,yawgoo,3,0,1,NA,temp,degrees C,26.8,NA
2019-07-08,NA,yawgoo,3,1,1,NA,temp,degrees C,26.7,NA
2019-07-08,NA,yawgoo,3,2,1,NA,temp,degrees C,26.5,NA
2019-07-08,NA,yawgoo,4,0,1,NA,do,%,90.1,NA
2019-07-08,NA,yawgoo,4,1,1,NA,do,%,90.3,NA
2019-07-08,NA,yawgoo,4,2,1,NA,do,%,92.5,NA
2019-07-08,NA,yawgoo,4,0,1,NA,do,mg/L,7.2,NA
2019-07-08,NA,yawgoo,4,1,1,NA,do,mg/L,7.25,NA
2019-07-08,NA,yawgoo,4,2,1,NA,do,mg/L,7.52,NA
2019-07-08,NA,yawgoo,4,int,1,NA,ext_chla,µg/L,2.1653444000000004,m07 fluorometer with older curve
2019-07-08,NA,yawgoo,4,int,2,NA,ext_chla,µg/L,2.1416910666666666,m07 fluorometer with older curve
2019-07-08,NA,yawgoo,4,int,1,NA,ext_chla,rfu,12.206,m07 fluorometer with older curve
2019-07-08,NA,yawgoo,4,int,2,NA,ext_chla,rfu,12.072666666666667,m07 fluorometer with older curve
2019-07-08,NA,yawgoo,4,0,1,NA,ph,ph,6.91,NA
2019-07-08,NA,yawgoo,4,1,1,NA,ph,ph,6.94,NA
2019-07-08,NA,yawgoo,4,2,1,NA,ph,ph,6.91,NA
2019-07-08,NA,yawgoo,4,0,1,NA,temp,degrees C,26.8,NA
2019-07-08,NA,yawgoo,4,1,1,NA,temp,degrees C,26.6,NA
2019-07-08,NA,yawgoo,4,2,1,NA,temp,degrees C,25.9,NA
2019-07-08,NA,yawgoo,5,0,1,NA,do,%,93.2,NA
2019-07-08,NA,yawgoo,5,1,1,NA,do,%,89.9,NA
2019-07-08,NA,yawgoo,5,2,1,NA,do,%,90.5,NA
2019-07-08,NA,yawgoo,5,0,1,NA,do,mg/L,7.45,NA
2019-07-08,NA,yawgoo,5,1,1,NA,do,mg/L,7.19,NA
2019-07-08,NA,yawgoo,5,2,1,NA,do,mg/L,7.26,NA
2019-07-08,NA,yawgoo,5,int,1,NA,ext_chla,µg/L,2.3117585333333333,m07 fluorometer with older curve
2019-07-08,NA,yawgoo,5,int,2,NA,ext_chla,µg/L,2.064995133333333,m07 fluorometer with older curve
2019-07-08,NA,yawgoo,5,int,1,NA,ext_chla,rfu,13.031333333333333,m07 fluorometer with older curve
2019-07-08,NA,yawgoo,5,int,2,NA,ext_chla,rfu,11.640333333333333,m07 fluorometer with older curve
2019-07-08,NA,yawgoo,5,0,1,NA,ph,ph,6.95,NA
2019-07-08,NA,yawgoo,5,1,1,NA,ph,ph,6.95,NA
2019-07-08,NA,yawgoo,5,2,1,NA,ph,ph,6.93,NA
2019-07-08,NA,yawgoo,5,0,1,NA,temp,degrees C,26.8,NA
2019-07-08,NA,yawgoo,5,1,1,NA,temp,degrees C,26.8,NA
2019-07-08,NA,yawgoo,5,2,1,NA,temp,degrees C,26.6,NA
2019-07-08,NA,yawgoo,6,0,1,NA,do,%,89,NA
2019-07-08,NA,yawgoo,6,1,1,NA,do,%,89.9,NA
2019-07-08,NA,yawgoo,6,2,1,NA,do,%,87.6,NA
2019-07-08,NA,yawgoo,6,0,1,NA,do,mg/L,7.1,NA
2019-07-08,NA,yawgoo,6,1,1,NA,do,mg/L,7.17,NA
2019-07-08,NA,yawgoo,6,2,1,NA,do,mg/L,7.07,NA
2019-07-08,NA,yawgoo,6,int,1,NA,ext_chla,µg/L,2.1411588666666668,m07 fluorometer with older curve
2019-07-08,NA,yawgoo,6,int,2,NA,ext_chla,µg/L,1.630719933333333,m07 fluorometer with older curve
2019-07-08,NA,yawgoo,6,int,1,NA,ext_chla,rfu,12.069666666666668,m07 fluorometer with older curve
2019-07-08,NA,yawgoo,6,int,2,NA,ext_chla,rfu,9.192333333333332,m07 fluorometer with older curve
2019-07-08,NA,yawgoo,6,0,1,NA,ph,ph,6.78,NA
2019-07-08,NA,yawgoo,6,1,1,NA,ph,ph,6.82,NA
2019-07-08,NA,yawgoo,6,2,1,NA,ph,ph,6.74,NA
2019-07-08,NA,yawgoo,6,0,1,NA,temp,degrees C,26.9,NA
2019-07-08,NA,yawgoo,6,1,1,NA,temp,degrees C,26.9,NA
2019-07-08,NA,yawgoo,6,2,1,NA,temp,degrees C,26.5,NA
2019-07-08,NA,yawgoo,p,0,1,NA,do,%,88.3,NA
2019-07-08,NA,yawgoo,p,1,1,NA,do,%,84.9,NA
2019-07-08,NA,yawgoo,p,2,1,NA,do,%,80.8,NA
2019-07-08,NA,yawgoo,p,3,1,NA,do,%,54.4,NA
2019-07-08,NA,yawgoo,p,4,1,NA,do,%,19.4,NA
2019-07-08,NA,yawgoo,p,5,1,NA,do,%,4.9,NA
2019-07-08,NA,yawgoo,p,6,1,NA,do,%,7.8,NA
2019-07-08,NA,yawgoo,p,7,1,NA,do,%,0.8,NA
2019-07-08,NA,yawgoo,p,8,1,NA,do,%,0.6,NA
2019-07-08,NA,yawgoo,p,0,1,NA,do,mg/L,7.04,NA
2019-07-08,NA,yawgoo,p,1,1,NA,do,mg/L,6.9,NA
2019-07-08,NA,yawgoo,p,2,1,NA,do,mg/L,6.51,NA
2019-07-08,NA,yawgoo,p,3,1,NA,do,mg/L,4.64,NA
2019-07-08,NA,yawgoo,p,4,1,NA,do,mg/L,1.77,NA
2019-07-08,NA,yawgoo,p,5,1,NA,do,mg/L,0.46,NA
2019-07-08,NA,yawgoo,p,6,1,NA,do,mg/L,0.78,NA
2019-07-08,NA,yawgoo,p,7,1,NA,do,mg/L,0.08,NA
2019-07-08,NA,yawgoo,p,8,1,NA,do,mg/L,0.06,NA
2019-07-08,NA,yawgoo,p,int,1,NA,ext_chla,µg/L,1.5662054666666667,m07 fluorometer with older curve
2019-07-08,NA,yawgoo,p,int,2,NA,ext_chla,µg/L,1.4749036000000002,m07 fluorometer with older curve
2019-07-08,NA,yawgoo,p,int,3,NA,ext_chla,µg/L,1.5012770666666666,m07 fluorometer with older curve
2019-07-08,NA,yawgoo,p,int,1,NA,ext_chla,rfu,8.828666666666667,m07 fluorometer with older curve
2019-07-08,NA,yawgoo,p,int,2,NA,ext_chla,rfu,8.314,m07 fluorometer with older curve
2019-07-08,NA,yawgoo,p,int,3,NA,ext_chla,rfu,8.462666666666667,m07 fluorometer with older curve
2019-07-08,NA,yawgoo,p,0,1,NA,ph,ph,6.87,NA
2019-07-08,NA,yawgoo,p,1,1,NA,ph,ph,6.9,NA
2019-07-08,NA,yawgoo,p,2,1,NA,ph,ph,6.85,NA
2019-07-08,NA,yawgoo,p,3,1,NA,ph,ph,6.53,NA
2019-07-08,NA,yawgoo,p,4,1,NA,ph,ph,6.08,NA
2019-07-08,NA,yawgoo,p,5,1,NA,ph,ph,5.96,NA
2019-07-08,NA,yawgoo,p,6,1,NA,ph,ph,5.9,NA
2019-07-08,NA,yawgoo,p,7,1,NA,ph,ph,5.77,NA
2019-07-08,NA,yawgoo,p,8,1,NA,ph,ph,5.78,NA
2019-07-08,NA,yawgoo,p,0,1,NA,temp,degrees C,27,NA
2019-07-08,NA,yawgoo,p,1,1,NA,temp,degrees C,26.8,NA
2019-07-08,NA,yawgoo,p,2,1,NA,temp,degrees C,26.4,NA
2019-07-08,NA,yawgoo,p,3,1,NA,temp,degrees C,22.9,NA
2019-07-08,NA,yawgoo,p,4,1,NA,temp,degrees C,19.9,NA
2019-07-08,NA,yawgoo,p,5,1,NA,temp,degrees C,17.9,NA
2019-07-08,NA,yawgoo,p,6,1,NA,temp,degrees C,15.8,NA
2019-07-08,NA,yawgoo,p,7,1,NA,temp,degrees C,13.9,NA
2019-07-08,NA,yawgoo,p,8,1,NA,temp,degrees C,13.5,NA
2019-07-10,NA,mashapaug,1,0,1,NA,do,%,105.7,NA
2019-07-10,NA,mashapaug,1,1,1,NA,do,%,100.5,NA
2019-07-10,NA,mashapaug,1,2,1,NA,do,%,93.4,NA
2019-07-10,NA,mashapaug,1,0,1,NA,do,mg/L,8.3,NA
2019-07-10,NA,mashapaug,1,1,1,NA,do,mg/L,8.08,NA
2019-07-10,NA,mashapaug,1,2,1,NA,do,mg/L,7.46,NA
2019-07-10,NA,mashapaug,1,int,1,NA,ext_chla,µg/L,5.280488399999999,m07 fluorometer with older curve
2019-07-10,NA,mashapaug,1,int,2,NA,ext_chla,µg/L,5.6867344,m07 fluorometer with older curve
2019-07-10,NA,mashapaug,1,int,1,NA,ext_chla,rfu,29.765999999999995,m07 fluorometer with older curve
2019-07-10,NA,mashapaug,1,int,2,NA,ext_chla,rfu,32.056,m07 fluorometer with older curve
2019-07-10,NA,mashapaug,1,0,1,NA,ph,ph,8.16,NA
2019-07-10,NA,mashapaug,1,1,1,NA,ph,ph,8.28,NA
2019-07-10,NA,mashapaug,1,2,1,NA,ph,ph,8.07,NA
2019-07-10,NA,mashapaug,1,0,1,NA,temp,degrees C,28.2,NA
2019-07-10,NA,mashapaug,1,1,1,NA,temp,degrees C,27.3,NA
2019-07-10,NA,mashapaug,1,2,1,NA,temp,degrees C,26.8,NA
2019-07-10,NA,mashapaug,2,0,1,NA,do,%,100.7,NA
2019-07-10,NA,mashapaug,2,1,1,NA,do,%,101.5,NA
2019-07-10,NA,mashapaug,2,2,1,NA,do,%,100.7,NA
2019-07-10,NA,mashapaug,2,0,1,NA,do,mg/L,7.82,NA
2019-07-10,NA,mashapaug,2,1,1,NA,do,mg/L,8.03,NA
2019-07-10,NA,mashapaug,2,2,1,NA,do,mg/L,8.03,NA
2019-07-10,NA,mashapaug,2,int,1,NA,ext_chla,µg/L,5.4082164,m07 fluorometer with older curve
2019-07-10,NA,mashapaug,2,int,2,NA,ext_chla,µg/L,6.16465,m07 fluorometer with older curve
2019-07-10,NA,mashapaug,2,int,1,NA,ext_chla,rfu,30.485999999999997,m07 fluorometer with older curve
2019-07-10,NA,mashapaug,2,int,2,NA,ext_chla,rfu,34.75,m07 fluorometer with older curve
2019-07-10,NA,mashapaug,2,0,1,NA,ph,ph,8.42,NA
2019-07-10,NA,mashapaug,2,1,1,NA,ph,ph,8.46,NA
2019-07-10,NA,mashapaug,2,2,1,NA,ph,ph,8.36,NA
2019-07-10,NA,mashapaug,2,0,1,NA,temp,degrees C,28.3,NA
2019-07-10,NA,mashapaug,2,1,1,NA,temp,degrees C,27.3,NA
2019-07-10,NA,mashapaug,2,2,1,NA,temp,degrees C,26.9,NA
2019-07-10,NA,mashapaug,3,0,1,NA,do,%,99.3,NA
2019-07-10,NA,mashapaug,3,1,1,NA,do,%,96.2,NA
2019-07-10,NA,mashapaug,3,2,1,NA,do,%,94.8,NA
2019-07-10,NA,mashapaug,3,0,1,NA,do,mg/L,7.74,NA
2019-07-10,NA,mashapaug,3,1,1,NA,do,mg/L,7.61,NA
2019-07-10,NA,mashapaug,3,2,1,NA,do,mg/L,7.52,NA
2019-07-10,NA,mashapaug,3,int,1,NA,ext_chla,µg/L,4.892514599999998,m07 fluorometer with older curve
2019-07-10,NA,mashapaug,3,int,2,NA,ext_chla,µg/L,5.180612199999999,m07 fluorometer with older curve
2019-07-10,NA,mashapaug,3,int,1,NA,ext_chla,rfu,27.578999999999994,m07 fluorometer with older curve
2019-07-10,NA,mashapaug,3,int,2,NA,ext_chla,rfu,29.202999999999996,m07 fluorometer with older curve
2019-07-10,NA,mashapaug,3,0,1,NA,ph,ph,8.39,NA
2019-07-10,NA,mashapaug,3,1,1,NA,ph,ph,8.4,NA
2019-07-10,NA,mashapaug,3,2,1,NA,ph,ph,8.3,NA
2019-07-10,NA,mashapaug,3,0,1,NA,temp,degrees C,28.2,NA
2019-07-10,NA,mashapaug,3,1,1,NA,temp,degrees C,27.3,NA
2019-07-10,NA,mashapaug,3,2,1,NA,temp,degrees C,27.2,NA
2019-07-10,NA,mashapaug,4,0,1,NA,do,%,98.4,NA
2019-07-10,NA,mashapaug,4,1,1,NA,do,%,94.5,NA
2019-07-10,NA,mashapaug,4,2,1,NA,do,%,90.2,NA
2019-07-10,NA,mashapaug,4,0,1,NA,do,mg/L,7.67,NA
2019-07-10,NA,mashapaug,4,1,1,NA,do,mg/L,7.44,NA
2019-07-10,NA,mashapaug,4,2,1,NA,do,mg/L,7.18,NA
2019-07-10,NA,mashapaug,4,int,1,NA,ext_chla,µg/L,5.8194295999999985,m07 fluorometer with older curve
2019-07-10,NA,mashapaug,4,int,2,NA,ext_chla,µg/L,5.6473515999999995,m07 fluorometer with older curve
2019-07-10,NA,mashapaug,4,int,1,NA,ext_chla,rfu,32.803999999999995,m07 fluorometer with older curve
2019-07-10,NA,mashapaug,4,int,2,NA,ext_chla,rfu,31.833999999999996,m07 fluorometer with older curve
2019-07-10,NA,mashapaug,4,0,1,NA,ph,ph,8.38,NA
2019-07-10,NA,mashapaug,4,1,1,NA,ph,ph,8.34,NA
2019-07-10,NA,mashapaug,4,2,1,NA,ph,ph,8.22,NA
2019-07-10,NA,mashapaug,4,0,1,NA,temp,degrees C,28.1,NA
2019-07-10,NA,mashapaug,4,1,1,NA,temp,degrees C,27.6,NA
2019-07-10,NA,mashapaug,4,2,1,NA,temp,degrees C,27,NA
2019-07-10,NA,mashapaug,5,0,1,NA,do,%,98.2,NA
2019-07-10,NA,mashapaug,5,1,1,NA,do,%,101.9,NA
2019-07-10,NA,mashapaug,5,2,1,NA,do,%,86.3,NA
2019-07-10,NA,mashapaug,5,0,1,NA,do,mg/L,7.65,NA
2019-07-10,NA,mashapaug,5,1,1,NA,do,mg/L,7.93,NA
2019-07-10,NA,mashapaug,5,2,1,NA,do,mg/L,6.9,NA
2019-07-10,NA,mashapaug,5,int,1,NA,ext_chla,µg/L,5.5370088,m07 fluorometer with older curve
2019-07-10,NA,mashapaug,5,int,2,NA,ext_chla,µg/L,6.7392486,m07 fluorometer with older curve
2019-07-10,NA,mashapaug,5,int,1,NA,ext_chla,rfu,31.211999999999996,m07 fluorometer with older curve
2019-07-10,NA,mashapaug,5,int,2,NA,ext_chla,rfu,37.989,m07 fluorometer with older curve
2019-07-10,NA,mashapaug,5,0,1,NA,ph,ph,8.14,NA
2019-07-10,NA,mashapaug,5,1,1,NA,ph,ph,8.25,NA
2019-07-10,NA,mashapaug,5,2,1,NA,ph,ph,7.96,NA
2019-07-10,NA,mashapaug,5,0,1,NA,temp,degrees C,28.2,NA
2019-07-10,NA,mashapaug,5,1,1,NA,temp,degrees C,27.4,NA
2019-07-10,NA,mashapaug,5,2,1,NA,temp,degrees C,26.8,NA
2019-07-10,NA,mashapaug,6,0,1,NA,do,%,94.4,NA
2019-07-10,NA,mashapaug,6,1,1,NA,do,%,91.7,NA
2019-07-10,NA,mashapaug,6,2,1,NA,do,%,85.7,NA
2019-07-10,NA,mashapaug,6,0,1,NA,do,mg/L,7.35,NA
2019-07-10,NA,mashapaug,6,1,1,NA,do,mg/L,7.27,NA
2019-07-10,NA,mashapaug,6,2,1,NA,do,mg/L,6.82,NA
2019-07-10,NA,mashapaug,6,int,1,NA,ext_chla,µg/L,5.3251932,m07 fluorometer with older curve
2019-07-10,NA,mashapaug,6,int,2,NA,ext_chla,µg/L,5.8451526,m07 fluorometer with older curve
2019-07-10,NA,mashapaug,6,int,1,NA,ext_chla,rfu,30.017999999999997,m07 fluorometer with older curve
2019-07-10,NA,mashapaug,6,int,2,NA,ext_chla,rfu,32.949,m07 fluorometer with older curve
2019-07-10,NA,mashapaug,6,0,1,NA,ph,ph,8.02,NA
2019-07-10,NA,mashapaug,6,1,1,NA,ph,ph,8.04,NA
2019-07-10,NA,mashapaug,6,2,1,NA,ph,ph,7.83,NA
2019-07-10,NA,mashapaug,6,0,1,NA,temp,degrees C,28.3,NA
2019-07-10,NA,mashapaug,6,1,1,NA,temp,degrees C,27.2,NA
2019-07-10,NA,mashapaug,6,2,1,NA,temp,degrees C,27,NA
2019-07-10,NA,mashapaug,p,0,1,NA,do,%,103.3,NA
2019-07-10,NA,mashapaug,p,1,1,NA,do,%,97.1,NA
2019-07-10,NA,mashapaug,p,2,1,NA,do,%,94.8,NA
2019-07-10,NA,mashapaug,p,3,1,NA,do,%,3,NA
2019-07-10,NA,mashapaug,p,4,1,NA,do,%,0.6,NA
2019-07-10,NA,mashapaug,p,0,1,NA,do,mg/L,8.09,NA
2019-07-10,NA,mashapaug,p,1,1,NA,do,mg/L,7.68,NA
