day,month,year,waterbody,site,depth,reps,variable,value
24,10,2019,slack,3,1,1,spc,231
24,10,2019,slack,3,2,1,spc,231
24,10,2019,slack,3,3,1,spc,232
24,10,2019,slack,3,0,1,cond,na
24,10,2019,slack,3,1,1,cond,na
24,10,2019,slack,3,2,1,cond,na
24,10,2019,slack,3,3,1,cond,na
24,10,2019,slack,3,0,1,salinity,0.11
24,10,2019,slack,3,1,1,salinity,0.11
24,10,2019,slack,3,2,1,salinity,0.11
24,10,2019,slack,3,3,1,salinity,0.11
24,10,2019,slack,3,0,1,ph,7
24,10,2019,slack,3,1,1,ph,6.99
24,10,2019,slack,3,2,1,ph,6.98
24,10,2019,slack,3,3,1,ph,6.9
24,10,2019,slack,3,int,1,secchi,2.5
24,10,2019,slack,4,0,1,temp,13.7
24,10,2019,slack,4,1,1,temp,13.6
24,10,2019,slack,4,2,1,temp,13.3
24,10,2019,slack,4,0,1,%do,94.5
24,10,2019,slack,4,1,1,%do,92.4
24,10,2019,slack,4,2,1,%do,91.9
24,10,2019,slack,4,0,1,do,9.79
24,10,2019,slack,4,1,1,do,9.59
24,10,2019,slack,4,2,1,do,9.64
24,10,2019,slack,4,0,1,spc,230.5
24,10,2019,slack,4,1,1,spc,230.7
24,10,2019,slack,4,2,1,spc,230.6
24,10,2019,slack,4,0,1,cond,na
24,10,2019,slack,4,1,1,cond,na
24,10,2019,slack,4,2,1,cond,na
24,10,2019,slack,4,0,1,salinity,0.11
24,10,2019,slack,4,1,1,salinity,0.11
24,10,2019,slack,4,2,1,salinity,0.11
24,10,2019,slack,4,0,1,ph,6.94
24,10,2019,slack,4,1,1,ph,6.93
24,10,2019,slack,4,2,1,ph,6.92
24,10,2019,slack,4,int,1,secchi,2.25
24,10,2019,slack,5,0,1,temp,13.9
24,10,2019,slack,5,1,1,temp,13.5
24,10,2019,slack,5,2,1,temp,12.8
24,10,2019,slack,5,0,1,%do,88.7
24,10,2019,slack,5,1,1,%do,88.8
24,10,2019,slack,5,2,1,%do,82
24,10,2019,slack,5,0,1,do,9.17
24,10,2019,slack,5,1,1,do,9.26
24,10,2019,slack,5,2,1,do,8.63
24,10,2019,slack,5,0,1,spc,227.9
24,10,2019,slack,5,1,1,spc,228.3
24,10,2019,slack,5,2,1,spc,236.5
24,10,2019,slack,5,0,1,cond,na
24,10,2019,slack,5,1,1,cond,na
24,10,2019,slack,5,2,1,cond,na
24,10,2019,slack,5,0,1,salinity,0.11
24,10,2019,slack,5,1,1,salinity,0.11
24,10,2019,slack,5,2,1,salinity,0.11
24,10,2019,slack,5,0,1,ph,6.89
24,10,2019,slack,5,1,1,ph,6.81
24,10,2019,slack,5,2,1,ph,6.73
24,10,2019,slack,5,int,1,secchi,2.05
7,11,2019,slack,1,0,1,temp,10.8
7,11,2019,slack,1,1,1,temp,10.8
7,11,2019,slack,1,2,1,temp,10.8
7,11,2019,slack,1,0,1,%do,84.4
7,11,2019,slack,1,1,1,%do,84.4
7,11,2019,slack,1,2,1,%do,84.3
7,11,2019,slack,1,0,1,do,9.34
7,11,2019,slack,1,1,1,do,9.34
7,11,2019,slack,1,2,1,do,9.33
7,11,2019,slack,1,0,1,spc,233.3
7,11,2019,slack,1,1,1,spc,232.9
7,11,2019,slack,1,2,1,spc,232.6
7,11,2019,slack,1,0,1,cond,na
7,11,2019,slack,1,1,1,cond,na
7,11,2019,slack,1,2,1,cond,na
7,11,2019,slack,1,0,1,salinity,0.11
